timestamp,elapsed_time_sec,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,linear_vel_x,linear_vel_y,linear_vel_z,angular_vel_x,angular_vel_y,angular_vel_z
2025-10-26T22:37:47.990182,0.102,-1.996136,-0.499996,0.007843,0.000010,0.003310,0.001248,0.999994,0.000028,0.006620,0.002495,0.000035,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:48.089811,0.202,-1.996133,-0.499996,0.007819,0.000005,0.003305,0.001248,0.999994,0.000018,0.006609,0.002497,0.000007,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:48.189269,0.301,-1.996131,-0.499996,0.007832,0.000003,0.003307,0.001249,0.999994,0.000015,0.006614,0.002498,0.000019,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:48.289798,0.402,-1.996129,-0.499996,0.007846,0.000009,0.003310,0.001250,0.999994,0.000027,0.006620,0.002500,0.000034,-0.000011,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:48.389706,0.502,-1.996126,-0.499996,0.007828,0.000011,0.003307,0.001251,0.999994,0.000029,0.006614,0.002502,0.000019,-0.000007,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:48.490034,0.602,-1.996124,-0.499996,0.007832,0.000007,0.003309,0.001252,0.999994,0.000022,0.006618,0.002503,0.000018,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:48.589944,0.702,-1.996121,-0.499996,0.007843,0.000005,0.003308,0.001252,0.999994,0.000019,0.006616,0.002505,0.000035,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:48.689371,0.802,-1.996119,-0.499996,0.007819,0.000006,0.003305,0.001253,0.999994,0.000020,0.006611,0.002506,0.000008,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:48.789569,0.902,-1.996117,-0.499996,0.007840,0.000009,0.003307,0.001254,0.999994,0.000026,0.006615,0.002508,0.000027,-0.000012,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:48.890351,1.002,-1.996114,-0.499996,0.007845,0.000009,0.003307,0.001255,0.999994,0.000027,0.006613,0.002510,0.000036,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:48.989630,1.102,-1.996112,-0.499996,0.007833,0.000006,0.003305,0.001256,0.999994,0.000021,0.006611,0.002511,0.000024,-0.000007,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:49.090646,1.202,-1.996108,-0.499996,0.007843,0.000006,0.003311,0.001257,0.999994,0.000021,0.006623,0.002514,0.000028,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:49.190122,1.302,-1.996106,-0.499996,0.007821,0.000011,0.003309,0.001258,0.999994,0.000030,0.006617,0.002515,0.000012,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:49.289476,1.402,-1.996103,-0.499996,0.007823,0.000011,0.003306,0.001258,0.999994,0.000031,0.006612,0.002517,0.000012,-0.000008,0.000000,0.000000,0.000000,0.000020
2025-10-26T22:37:49.391591,1.504,-1.996100,-0.499996,0.007844,0.000003,0.003305,0.001260,0.999994,0.000015,0.006609,0.002519,0.000033,-0.000005,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:49.489883,1.602,-1.996097,-0.499996,0.007836,0.000001,0.003306,0.001260,0.999994,0.000010,0.006611,0.002521,0.000030,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:49.589629,1.702,-1.996095,-0.499996,0.007828,0.000003,0.003312,0.001261,0.999994,0.000015,0.006624,0.002522,0.000017,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:49.690527,1.802,-1.996092,-0.499996,0.007835,0.000004,0.003310,0.001262,0.999994,0.000017,0.006620,0.002524,0.000021,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:49.789853,1.902,-1.996089,-0.499996,0.007842,0.000007,0.003302,0.001263,0.999994,0.000023,0.006604,0.002526,0.000026,-0.000007,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:49.889645,2.002,-1.996086,-0.499995,0.007843,-0.000003,0.003305,0.001264,0.999994,0.000003,0.006609,0.002528,0.000033,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:49.989965,2.102,-1.996084,-0.499995,0.007829,0.000001,0.003308,0.001265,0.999994,0.000011,0.006616,0.002529,0.000021,-0.000012,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:50.089650,2.202,-1.996081,-0.499996,0.007834,0.000013,0.003313,0.001265,0.999994,0.000034,0.006627,0.002531,0.000021,-0.000013,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.189914,2.302,-1.996079,-0.499996,0.007840,0.000011,0.003307,0.001266,0.999994,0.000030,0.006614,0.002533,0.000024,-0.000005,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.290054,2.402,-1.996077,-0.499995,0.007843,0.000001,0.003304,0.001267,0.999994,0.000010,0.006607,0.002534,0.000035,-0.000005,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.389734,2.502,-1.996074,-0.499995,0.007819,-0.000002,0.003304,0.001268,0.999994,0.000004,0.006609,0.002536,0.000007,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.489743,2.602,-1.996072,-0.499996,0.007833,0.000007,0.003309,0.001269,0.999994,0.000022,0.006617,0.002537,0.000020,-0.000012,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.589448,2.701,-1.996069,-0.499996,0.007845,0.000007,0.003309,0.001269,0.999994,0.000022,0.006618,0.002539,0.000032,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.690017,2.802,-1.996066,-0.499996,0.007823,0.000007,0.003307,0.001271,0.999994,0.000022,0.006615,0.002541,0.000013,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.789635,2.902,-1.996064,-0.499996,0.007839,0.000007,0.003309,0.001271,0.999994,0.000023,0.006619,0.002542,0.000024,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:50.889900,3.002,-1.996062,-0.499996,0.007835,0.000009,0.003307,0.001272,0.999994,0.000027,0.006614,0.002544,0.000028,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:50.990239,3.102,-1.996060,-0.499996,0.007828,0.000012,0.003308,0.001273,0.999994,0.000033,0.006616,0.002545,0.000016,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:51.089387,3.201,-1.996057,-0.499996,0.007845,0.000015,0.003308,0.001273,0.999994,0.000038,0.006617,0.002547,0.000035,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:51.189277,3.301,-1.996055,-0.499996,0.007821,0.000017,0.003304,0.001274,0.999994,0.000042,0.006607,0.002549,0.000009,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:51.290705,3.403,-1.996051,-0.499995,0.007830,-0.000003,0.003306,0.001275,0.999994,0.000002,0.006613,0.002551,0.000017,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:51.389921,3.502,-1.996049,-0.499996,0.007845,0.000006,0.003310,0.001276,0.999994,0.000020,0.006621,0.002553,0.000033,-0.000013,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:51.489732,3.602,-1.996046,-0.499996,0.007814,0.000016,0.003308,0.001277,0.999994,0.000041,0.006617,0.002554,0.000004,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:51.589313,3.702,-1.996043,-0.499995,0.007838,0.000002,0.003309,0.001278,0.999994,0.000012,0.006617,0.002556,0.000023,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:51.689472,3.802,-1.996040,-0.499995,0.007844,-0.000003,0.003307,0.001279,0.999994,0.000003,0.006613,0.002558,0.000033,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:51.789448,3.902,-1.996038,-0.499996,0.007825,0.000013,0.003305,0.001280,0.999994,0.000035,0.006610,0.002560,0.000015,-0.000015,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:51.891349,4.003,-1.996034,-0.499995,0.007828,0.000003,0.003306,0.001281,0.999994,0.000015,0.006612,0.002562,0.000016,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:51.990014,4.102,-1.996033,-0.499995,0.007830,0.000002,0.003306,0.001281,0.999994,0.000013,0.006612,0.002563,0.000017,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:52.089725,4.202,-1.996031,-0.499995,0.007834,0.000005,0.003306,0.001282,0.999994,0.000019,0.006612,0.002564,0.000021,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:52.189074,4.301,-1.996028,-0.499996,0.007842,0.000009,0.003308,0.001283,0.999994,0.000026,0.006616,0.002566,0.000032,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:52.289772,4.402,-1.996026,-0.499995,0.007835,0.000005,0.003306,0.001284,0.999994,0.000018,0.006611,0.002568,0.000028,-0.000007,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:52.389734,4.502,-1.996023,-0.499995,0.007819,0.000005,0.003307,0.001285,0.999994,0.000019,0.006614,0.002569,0.000009,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:52.489796,4.602,-1.996020,-0.499995,0.007846,0.000003,0.003311,0.001286,0.999994,0.000015,0.006622,0.002572,0.000033,-0.000007,0.000000,0.000000,0.000000,0.000019
