timestamp,elapsed_time_sec,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,linear_vel_x,linear_vel_y,linear_vel_z,angular_vel_x,angular_vel_y,angular_vel_z
2025-10-26T22:36:54.738085,0.101,-1.997636,-0.499999,0.007845,0.000009,0.003309,0.000755,0.999994,0.000024,0.006618,0.001509,0.000031,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:54.837975,0.201,-1.997633,-0.499999,0.007823,0.000013,0.003306,0.000756,0.999994,0.000032,0.006612,0.001512,0.000013,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:54.937957,0.301,-1.997630,-0.499999,0.007845,0.000016,0.003307,0.000757,0.999994,0.000038,0.006614,0.001513,0.000033,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:55.037629,0.401,-1.997627,-0.499999,0.007819,0.000006,0.003307,0.000758,0.999994,0.000018,0.006615,0.001516,0.000009,-0.000005,0.000000,0.000000,0.000000,0.000020
2025-10-26T22:36:55.137895,0.501,-1.997624,-0.499998,0.007845,-0.000000,0.003312,0.000759,0.999994,0.000004,0.006624,0.001517,0.000032,-0.000007,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:55.237927,0.601,-1.997621,-0.499999,0.007825,0.000008,0.003310,0.000760,0.999994,0.000021,0.006620,0.001520,0.000013,-0.000012,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:55.337501,0.701,-1.997618,-0.499999,0.007832,0.000013,0.003305,0.000761,0.999994,0.000030,0.006610,0.001521,0.000017,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:55.437657,0.801,-1.997615,-0.499999,0.007847,0.000006,0.003306,0.000762,0.999994,0.000018,0.006613,0.001524,0.000034,-0.000008,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:55.537528,0.901,-1.997611,-0.499999,0.007819,0.000008,0.003306,0.000763,0.999994,0.000020,0.006611,0.001526,0.000009,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:55.637644,1.001,-1.997609,-0.499999,0.007834,0.000009,0.003308,0.000764,0.999994,0.000022,0.006617,0.001528,0.000020,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:55.737885,1.101,-1.997605,-0.499999,0.007842,0.000007,0.003307,0.000765,0.999994,0.000019,0.006614,0.001530,0.000029,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:55.837846,1.201,-1.997603,-0.499999,0.007827,0.000007,0.003305,0.000766,0.999994,0.000018,0.006610,0.001531,0.000017,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:55.937771,1.301,-1.997599,-0.499999,0.007837,0.000012,0.003310,0.000767,0.999994,0.000029,0.006619,0.001534,0.000023,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:56.037552,1.401,-1.997595,-0.499999,0.007823,0.000010,0.003307,0.000768,0.999994,0.000025,0.006614,0.001536,0.000013,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:56.137811,1.501,-1.997593,-0.499999,0.007835,0.000011,0.003311,0.000769,0.999994,0.000026,0.006621,0.001538,0.000021,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:56.237680,1.601,-1.997589,-0.499999,0.007835,0.000009,0.003306,0.000770,0.999994,0.000023,0.006612,0.001540,0.000027,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:56.337903,1.701,-1.997587,-0.499998,0.007820,0.000006,0.003304,0.000771,0.999994,0.000016,0.006607,0.001542,0.000008,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:56.437637,1.801,-1.997583,-0.499999,0.007845,0.000014,0.003308,0.000772,0.999994,0.000032,0.006616,0.001544,0.000035,-0.000011,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:56.537427,1.901,-1.997581,-0.499999,0.007821,0.000018,0.003305,0.000773,0.999994,0.000041,0.006611,0.001546,0.000010,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:56.637821,2.001,-1.997577,-0.499999,0.007845,0.000011,0.003307,0.000774,0.999994,0.000027,0.006614,0.001548,0.000031,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:56.738635,2.101,-1.997575,-0.499999,0.007833,0.000010,0.003307,0.000775,0.999994,0.000026,0.006614,0.001550,0.000027,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:56.838762,2.201,-1.997571,-0.499999,0.007834,0.000009,0.003311,0.000776,0.999994,0.000024,0.006621,0.001552,0.000021,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:56.938565,2.301,-1.997569,-0.499999,0.007838,0.000013,0.003311,0.000777,0.999994,0.000030,0.006621,0.001554,0.000033,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:57.038489,2.401,-1.997565,-0.499999,0.007820,0.000010,0.003302,0.000778,0.999994,0.000025,0.006604,0.001556,0.000007,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:57.137950,2.501,-1.997563,-0.499999,0.007840,0.000010,0.003305,0.000779,0.999994,0.000025,0.006610,0.001558,0.000027,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:57.238573,2.601,-1.997559,-0.499998,0.007828,0.000005,0.003309,0.000780,0.999994,0.000015,0.006617,0.001560,0.000020,-0.000008,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:57.337949,2.701,-1.997556,-0.499998,0.007819,0.000005,0.003311,0.000781,0.999994,0.000014,0.006622,0.001562,0.000009,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:57.438007,2.801,-1.997553,-0.499998,0.007831,0.000008,0.003303,0.000782,0.999994,0.000020,0.006606,0.001564,0.000016,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:57.538013,2.901,-1.997551,-0.499998,0.007839,0.000003,0.003303,0.000783,0.999994,0.000011,0.006606,0.001566,0.000024,-0.000005,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:57.638557,3.001,-1.997547,-0.499998,0.007841,0.000004,0.003308,0.000784,0.999994,0.000013,0.006617,0.001568,0.000034,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:57.739910,3.103,-1.997543,-0.499998,0.007829,0.000008,0.003304,0.000785,0.999994,0.000022,0.006608,0.001570,0.000018,-0.000007,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:57.837805,3.201,-1.997541,-0.499998,0.007825,0.000008,0.003305,0.000786,0.999994,0.000021,0.006610,0.001572,0.000013,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:57.938708,3.302,-1.997538,-0.499999,0.007845,0.000011,0.003308,0.000787,0.999994,0.000028,0.006615,0.001574,0.000034,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:58.038415,3.401,-1.997535,-0.499999,0.007828,0.000017,0.003308,0.000788,0.999994,0.000039,0.006616,0.001576,0.000016,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.137831,3.501,-1.997532,-0.499999,0.007844,0.000015,0.003307,0.000789,0.999994,0.000034,0.006614,0.001578,0.000028,-0.000007,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.237729,3.601,-1.997529,-0.499998,0.007818,0.000008,0.003303,0.000790,0.999994,0.000022,0.006607,0.001580,0.000007,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.338051,3.701,-1.997526,-0.499998,0.007840,0.000006,0.003312,0.000791,0.999994,0.000017,0.006624,0.001582,0.000027,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.438103,3.801,-1.997524,-0.499998,0.007842,0.000009,0.003308,0.000792,0.999994,0.000023,0.006617,0.001583,0.000029,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.537989,3.901,-1.997522,-0.499998,0.007838,0.000008,0.003305,0.000792,0.999994,0.000022,0.006609,0.001585,0.000029,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.637763,4.001,-1.997519,-0.499998,0.007818,0.000005,0.003304,0.000793,0.999994,0.000015,0.006608,0.001586,0.000005,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.738017,4.101,-1.997515,-0.499998,0.007840,0.000011,0.003312,0.000794,0.999994,0.000027,0.006624,0.001589,0.000031,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:58.837430,4.201,-1.997513,-0.499998,0.007844,0.000005,0.003308,0.000795,0.999994,0.000014,0.006616,0.001590,0.000035,-0.000007,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:58.938910,4.302,-1.997511,-0.499998,0.007817,0.000005,0.003304,0.000796,0.999994,0.000015,0.006607,0.001592,0.000005,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:59.037484,4.401,-1.997507,-0.499998,0.007839,0.000009,0.003307,0.000797,0.999994,0.000024,0.006614,0.001594,0.000024,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:59.139406,4.502,-1.997505,-0.499998,0.007844,0.000012,0.003307,0.000798,0.999994,0.000029,0.006614,0.001596,0.000036,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:59.237776,4.601,-1.997501,-0.499999,0.007823,0.000014,0.003307,0.000799,0.999994,0.000034,0.006613,0.001598,0.000013,-0.000008,0.000000,0.000000,0.000000,0.000020
2025-10-26T22:36:59.337703,4.701,-1.997498,-0.499998,0.007845,0.000009,0.003307,0.000800,0.999994,0.000023,0.006615,0.001600,0.000033,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:59.438044,4.801,-1.997495,-0.499998,0.007819,0.000013,0.003306,0.000801,0.999994,0.000031,0.006612,0.001602,0.000008,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:59.538598,4.901,-1.997492,-0.499999,0.007845,0.000016,0.003310,0.000802,0.999994,0.000037,0.006620,0.001604,0.000032,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:59.638141,5.001,-1.997490,-0.499998,0.007835,0.000012,0.003305,0.000803,0.999994,0.000028,0.006610,0.001606,0.000028,-0.000007,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:36:59.737856,5.101,-1.997488,-0.499998,0.007820,0.000010,0.003303,0.000803,0.999994,0.000025,0.006607,0.001607,0.000008,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:59.838940,5.202,-1.997485,-0.499998,0.007845,0.000013,0.003309,0.000804,0.999994,0.000032,0.006618,0.001609,0.000032,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:36:59.937806,5.301,-1.997483,-0.499998,0.007840,0.000010,0.003309,0.000805,0.999994,0.000026,0.006619,0.001610,0.000033,-0.000005,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.038224,5.401,-1.997479,-0.499998,0.007829,0.000000,0.003310,0.000806,0.999994,0.000006,0.006619,0.001613,0.000017,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.138108,5.501,-1.997477,-0.499998,0.007841,0.000010,0.003311,0.000807,0.999994,0.000025,0.006622,0.001614,0.000032,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.237882,5.601,-1.997473,-0.499998,0.007819,0.000011,0.003306,0.000808,0.999994,0.000027,0.006613,0.001617,0.000008,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.337852,5.701,-1.997471,-0.499998,0.007845,0.000012,0.003308,0.000809,0.999994,0.000029,0.006616,0.001618,0.000031,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.437691,5.801,-1.997468,-0.499998,0.007818,0.000014,0.003303,0.000810,0.999994,0.000033,0.006605,0.001620,0.000008,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.537639,5.901,-1.997466,-0.499998,0.007836,0.000014,0.003307,0.000811,0.999994,0.000033,0.006614,0.001621,0.000023,-0.000007,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.638062,6.001,-1.997462,-0.499998,0.007842,0.000003,0.003308,0.000812,0.999994,0.000011,0.006615,0.001624,0.000035,-0.000007,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:00.737858,6.101,-1.997460,-0.499998,0.007821,0.000005,0.003305,0.000813,0.999994,0.000015,0.006610,0.001625,0.000009,-0.000011,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:00.837520,6.201,-1.997456,-0.499998,0.007841,0.000015,0.003307,0.000814,0.999994,0.000036,0.006614,0.001628,0.000026,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:00.937985,6.301,-1.997454,-0.499999,0.007837,0.000017,0.003307,0.000815,0.999994,0.000040,0.006615,0.001629,0.000030,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:01.038041,6.401,-1.997450,-0.499998,0.007820,-0.000001,0.003307,0.000816,0.999994,0.000004,0.006614,0.001632,0.000007,-0.000007,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:01.137729,6.501,-1.997446,-0.499998,0.007841,0.000008,0.003311,0.000817,0.999994,0.000022,0.006622,0.001634,0.000029,-0.000012,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:01.237837,6.601,-1.997444,-0.499998,0.007824,0.000013,0.003306,0.000818,0.999994,0.000031,0.006611,0.001636,0.000013,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:01.338054,6.701,-1.997442,-0.499998,0.007817,0.000007,0.003304,0.000819,0.999994,0.000019,0.006608,0.001637,0.000004,-0.000007,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:01.438260,6.801,-1.997438,-0.499998,0.007846,0.000009,0.003310,0.000820,0.999994,0.000024,0.006619,0.001640,0.000034,-0.000010,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:01.538185,6.901,-1.997436,-0.499998,0.007825,0.000012,0.003308,0.000821,0.999994,0.000029,0.006616,0.001641,0.000015,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:01.638256,7.001,-1.997433,-0.499998,0.007832,0.000006,0.003310,0.000821,0.999994,0.000018,0.006619,0.001643,0.000018,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:01.737715,7.101,-1.997430,-0.499998,0.007823,0.000003,0.003306,0.000823,0.999994,0.000012,0.006611,0.001645,0.000013,-0.000008,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:01.837731,7.201,-1.997427,-0.499998,0.007817,0.000007,0.003303,0.000823,0.999994,0.000020,0.006606,0.001647,0.000004,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:01.938039,7.301,-1.997425,-0.499998,0.007844,0.000013,0.003307,0.000824,0.999994,0.000032,0.006613,0.001648,0.000029,-0.000011,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.038028,7.401,-1.997421,-0.499998,0.007823,0.000009,0.003308,0.000825,0.999994,0.000024,0.006617,0.001651,0.000014,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.138065,7.501,-1.997419,-0.499998,0.007817,0.000006,0.003303,0.000826,0.999994,0.000016,0.006607,0.001652,0.000004,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.237940,7.601,-1.997415,-0.499998,0.007832,0.000012,0.003304,0.000827,0.999994,0.000030,0.006607,0.001655,0.000018,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.338056,7.701,-1.997413,-0.499998,0.007843,0.000011,0.003309,0.000828,0.999994,0.000027,0.006618,0.001656,0.000030,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.437722,7.801,-1.997409,-0.499998,0.007820,0.000001,0.003312,0.000829,0.999994,0.000008,0.006624,0.001659,0.000012,-0.000009,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.539676,7.903,-1.997405,-0.499998,0.007842,0.000014,0.003308,0.000831,0.999994,0.000034,0.006616,0.001661,0.000030,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.637678,8.001,-1.997403,-0.499998,0.007828,0.000013,0.003303,0.000831,0.999994,0.000031,0.006607,0.001663,0.000018,-0.000008,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:02.738415,8.101,-1.997400,-0.499998,0.007822,0.000012,0.003306,0.000832,0.999994,0.000030,0.006612,0.001664,0.000013,-0.000008,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:02.838004,8.201,-1.997397,-0.499998,0.007835,0.000009,0.003308,0.000833,0.999994,0.000024,0.006616,0.001667,0.000028,-0.000009,0.000000,0.000000,0.000000,0.000018
2025-10-26T22:37:02.938118,8.301,-1.997394,-0.499998,0.007828,0.000009,0.003310,0.000834,0.999994,0.000024,0.006619,0.001668,0.000016,-0.000010,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:03.038082,8.401,-1.997391,-0.499998,0.007840,0.000010,0.003309,0.000835,0.999994,0.000025,0.006617,0.001671,0.000032,-0.000006,0.000000,0.000000,0.000000,0.000019
2025-10-26T22:37:03.138492,8.501,-1.997388,-0.499998,0.007818,0.000004,0.003303,0.000836,0.999994,0.000015,0.006606,0.001672,0.000005,-0.000008,0.000000,0.000000,0.000000,0.000019
